device,site,city,state,date,tair_mean,tair_max,tair_min,rh_mean,precip,et,wind_speed,wind_dir,vpd,swdw,ndvi,lat,lon
D009878,BM Sorriso,Sorriso,MT,2025-09-29,27.7,37.3,19.2,61.0,0.0,7.7,1.79,WNW,1.9,27.0,0.14,-12.41374,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-09-30,28.8,38.2,19.3,57.0,0.0,8.0,2.13,NW,2.2,26.6,0.14,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-10-01,28.1,37.5,19.5,64.0,0.0,6.5,1.33,SSW,1.7,23.5,0.14,-12.41372,-55.86995
D009878,BM Sorriso,Sorriso,MT,2025-10-02,27.2,35.7,20.9,68.0,0.0,5.3,1.06,SSW,1.4,20.1,0.14,-12.41377,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-10-03,28.3,37.9,21.3,60.0,0.0,7.5,1.83,SE,1.9,26.5,0.14,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-10-04,28.3,37.8,19.6,58.0,0.0,7.0,1.85,NE,2.0,22.0,0.13,-12.41377,-55.86995
D009878,BM Sorriso,Sorriso,MT,2025-10-05,29.0,37.9,21.5,59.0,0.0,6.7,2.08,NNE,2.0,20.7,0.13,-12.41375,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-10-06,28.5,38.0,20.0,61.0,0.0,6.8,1.48,WSW,1.9,24.0,0.13,-12.41376,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-10-07,28.8,39.8,21.1,61.0,0.0,7.3,2.08,S,1.9,25.7,0.14,-12.41376,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-10-08,27.7,36.4,21.6,63.0,18.5,6.9,2.81,SSE,1.6,25.9,0.13,-12.41373,-55.86993
D009878,BM Sorriso,Sorriso,MT,2025-10-09,24.6,29.3,21.3,83.0,2.5,3.9,1.49,SW,0.6,16.0,0.15,-12.41376,-55.86994
D009878,BM Sorriso,Sorriso,MT,2025-10-10,25.8,34.4,21.8,79.0,1.7,6.2,1.87,N,0.9,24.4,0.15,-12.41375,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-10-11,26.5,34.4,21.4,74.0,0.0,5.7,1.71,WNW,1.1,20.6,0.14,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-10-12,26.8,34.6,22.3,70.0,0.0,6.1,3.54,NNE,1.2,22.2,0.14,-12.41373,-55.86995
D009878,BM Sorriso,Sorriso,MT,2025-10-13,26.5,34.2,22.4,77.0,7.3,5.8,1.66,NW,0.9,23.1,0.14,-12.4137,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-10-14,24.7,31.2,21.9,85.0,10.2,4.2,1.37,SW,0.6,18.1,0.16,-12.41376,-55.86993
D009878,BM Sorriso,Sorriso,MT,2025-10-15,26.7,35.1,20.9,72.0,0.1,6.4,2.2,N,1.2,25.4,0.15,-12.41375,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-10-16,27.3,36.1,20.8,70.0,0.0,6.5,1.42,W,1.3,25.2,0.15,-12.41377,-55.86995
D009878,BM Sorriso,Sorriso,MT,2025-10-17,27.8,37.6,21.7,70.0,3.2,6.5,1.76,WSW,1.4,24.2,0.15,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-10-18,26.1,35.2,22.2,79.0,0.2,4.6,1.53,SW,0.9,17.6,0.16,-12.41372,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-10-19,25.0,32.9,21.8,80.0,7.8,5.1,2.08,SSE,0.7,21.1,0.17,-12.41374,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-10-20,24.9,31.6,22.0,84.0,1.6,4.9,1.3,S,0.6,20.6,0.18,-12.41374,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-10-21,25.4,31.6,22.0,84.0,1.9,5.5,1.75,ESE,0.6,22.8,0.19,-12.41374,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-10-22,25.3,31.4,21.2,82.0,0.9,5.3,2.45,ENE,0.7,21.1,0.19,-12.41375,-55.86993
D009878,BM Sorriso,Sorriso,MT,2025-10-23,26.9,34.5,19.8,69.0,0.0,7.7,2.14,E,1.3,29.3,0.2,-12.41371,-55.86993
D009878,BM Sorriso,Sorriso,MT,2025-10-24,27.8,35.8,20.0,63.0,0.0,8.0,2.67,ENE,1.7,26.8,0.2,-12.41375,-55.86993
D009878,BM Sorriso,Sorriso,MT,2025-10-25,28.3,36.8,20.1,61.0,0.0,8.3,2.58,NNE,1.8,27.6,0.2,-12.41374,-55.86995
D009878,BM Sorriso,Sorriso,MT,2025-10-26,28.5,37.4,20.2,63.0,0.0,7.4,1.68,W,1.7,26.6,0.21,-12.41374,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-10-27,26.8,36.4,22.2,71.0,0.1,5.6,2.35,S,1.2,21.8,0.21,-12.41373,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-10-28,25.0,34.0,21.1,81.0,26.3,5.7,1.82,SW,0.7,23.9,0.22,-12.41374,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-10-29,25.9,32.7,21.8,80.0,0.5,5.8,2.17,SW,0.8,23.5,0.27,-12.41378,-55.87
D009878,BM Sorriso,Sorriso,MT,2025-10-30,25.2,32.8,19.6,80.0,11.3,5.3,1.68,SSW,0.8,22.1,0.29,-12.41378,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-10-31,26.8,34.3,21.9,75.0,0.0,6.7,1.01,SW,1.0,27.6,0.3,-12.41376,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-11-01,27.7,36.4,21.9,75.0,0.0,6.7,1.22,WNW,1.1,27.3,0.31,-12.41373,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-11-02,27.9,36.4,22.3,76.0,0.0,6.6,1.33,W,1.1,26.0,0.33,-12.41374,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-11-03,24.9,32.0,21.7,87.0,13.1,3.3,2.14,N,0.5,13.0,0.39,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-11-04,25.6,30.1,22.0,85.0,0.9,4.0,1.85,NNW,0.5,17.5,0.38,-12.41374,-55.86993
D009878,BM Sorriso,Sorriso,MT,2025-11-05,27.5,34.2,22.7,79.0,0.0,6.8,1.71,W,0.9,28.8,0.41,-12.41376,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-11-06,27.6,35.7,20.4,77.0,0.0,6.3,1.13,WSW,1.1,26.0,0.43,-12.41372,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-11-07,25.0,31.2,20.9,87.0,68.0,4.3,2.16,NW,0.5,18.3,0.48,-12.41377,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-11-08,26.2,34.3,21.6,84.0,12.8,6.1,1.67,NW,0.7,25.6,0.49,-12.41373,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-11-09,26.0,33.9,22.0,82.0,0.3,6.4,1.02,SSE,0.8,27.5,0.52,-12.41374,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-11-10,26.4,32.1,22.3,83.0,0.0,5.7,1.69,SSE,0.7,24.0,0.52,-12.41373,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-11-11,25.7,31.1,22.9,85.0,0.1,4.4,1.91,NE,0.6,18.6,0.52,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-11-12,25.0,32.7,21.4,85.0,18.9,4.7,1.78,NNW,0.6,19.9,0.53,-12.41376,-55.87
D009878,BM Sorriso,Sorriso,MT,2025-11-13,26.1,33.5,21.5,84.0,0.0,6.1,1.01,SSW,0.7,25.9,0.58,-12.41378,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-11-14,26.2,32.4,22.1,85.0,0.0,6.5,1.0,SSW,0.6,29.2,0.58,-12.41375,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-11-15,26.6,33.9,21.1,83.0,0.4,6.2,0.96,SW,0.7,26.7,0.58,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-11-16,27.5,34.4,21.8,81.0,0.0,6.7,1.03,SSW,0.9,28.5,0.59,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-11-17,27.2,34.4,21.9,81.0,2.6,6.0,1.46,WSW,0.8,25.2,0.6,-12.41377,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-11-18,25.3,30.7,21.0,85.0,0.0,5.4,1.21,SW,0.6,23.5,0.61,-12.41377,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-11-19,26.3,32.6,20.2,82.0,0.0,6.6,0.89,SW,0.7,28.8,0.62,-12.41377,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-11-20,26.4,32.7,21.9,83.0,2.8,5.6,1.1,WSW,0.7,24.4,0.62,-12.41377,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-11-21,25.2,31.3,20.8,88.0,0.0,5.0,1.79,W,0.5,22.3,0.62,-12.41377,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-11-22,24.0,29.8,20.6,89.0,0.0,4.4,1.64,SE,0.4,19.8,0.62,-12.41374,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-11-23,24.2,29.6,21.2,91.0,9.1,3.6,0.96,SE,0.3,16.9,0.66,-12.41378,-55.87001
D009878,BM Sorriso,Sorriso,MT,2025-11-24,26.7,35.5,21.2,84.0,0.0,6.7,0.89,W,0.7,29.8,0.65,-12.41382,-55.87
D009878,BM Sorriso,Sorriso,MT,2025-11-25,22.7,25.5,20.4,97.0,44.4,0.9,1.53,NNW,0.1,3.9,0.65,-12.41378,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-11-26,24.2,29.9,20.6,90.0,0.0,5.5,1.17,W,0.4,25.2,0.66,-12.41378,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-11-27,25.7,31.5,19.9,87.0,0.0,5.4,0.98,W,0.5,24.2,0.65,-12.41377,-55.86995
D009878,BM Sorriso,Sorriso,MT,2025-11-28,24.4,32.4,21.5,92.0,8.0,3.3,1.15,SE,0.3,14.4,0.66,-12.41378,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-11-29,24.9,32.1,21.0,90.0,1.6,5.1,0.85,SSW,0.4,22.4,0.68,-12.41377,-55.86995
D009878,BM Sorriso,Sorriso,MT,2025-11-30,23.9,27.1,20.2,92.0,0.0,3.4,1.64,NW,0.3,16.2,0.66,-12.41375,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-12-01,23.6,30.1,19.0,93.0,18.4,3.4,1.02,NNW,0.3,15.6,0.66,-12.41376,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-12-02,25.6,31.2,21.5,87.0,0.0,6.7,1.28,NNW,0.5,30.5,0.69,-12.41374,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-12-03,23.2,25.0,21.5,96.0,7.8,1.7,1.55,WSW,0.1,8.0,0.7,-12.41375,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-12-04,24.6,29.1,21.3,89.0,0.0,5.1,1.64,NNW,0.4,23.2,0.69,-12.41376,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-12-05,23.8,26.4,22.3,92.0,3.7,2.8,1.65,W,0.2,13.0,0.68,-12.41379,-55.86995
D009878,BM Sorriso,Sorriso,MT,2025-12-06,24.1,29.0,21.9,92.0,3.7,3.8,1.59,NW,0.3,17.6,0.69,-12.41378,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-12-07,23.8,27.9,21.5,94.0,24.0,2.9,2.33,N,0.2,13.2,0.69,-12.41377,-55.87
D009878,BM Sorriso,Sorriso,MT,2025-12-08,23.8,30.2,21.3,90.0,3.0,3.7,1.35,NNW,0.3,16.4,0.68,-12.41375,-55.87
D009878,BM Sorriso,Sorriso,MT,2025-12-09,24.8,31.2,21.8,89.0,3.0,5.5,1.82,NNW,0.4,25.0,0.68,-12.41376,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-12-10,24.1,29.2,21.5,92.0,2.3,3.3,1.2,NNW,0.3,14.8,0.64,-12.41375,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-12-11,24.7,30.4,21.4,90.0,0.1,4.4,1.43,N,0.4,19.1,0.63,-12.41375,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-12-12,24.4,31.5,21.0,92.0,0.0,4.4,1.23,NNW,0.3,19.1,0.58,-12.41376,-55.87001
D009878,BM Sorriso,Sorriso,MT,2025-12-13,25.2,31.2,22.0,89.0,0.0,5.2,1.22,NNW,0.4,22.3,0.55,-12.41375,-55.87001
D009878,BM Sorriso,Sorriso,MT,2025-12-14,25.2,32.4,20.8,88.0,0.0,5.7,1.11,NNE,0.5,24.3,0.54,-12.41376,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-12-15,25.8,32.8,21.7,88.0,0.2,5.8,1.04,W,0.5,25.2,0.52,-12.41375,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-12-16,24.5,28.6,21.6,94.0,19.4,2.6,0.93,WSW,0.2,11.8,0.58,-12.41378,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-12-17,24.9,29.7,21.6,91.0,28.1,4.1,1.39,SSE,0.3,18.2,0.53,-12.41377,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-12-18,24.2,27.9,21.4,94.0,0.0,3.0,1.46,N,0.2,13.6,0.52,-12.41376,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-12-19,24.5,29.1,22.4,93.0,0.0,3.6,1.73,NW,0.3,16.7,0.52,-12.41378,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-12-20,24.8,29.1,22.1,91.0,0.4,4.0,1.86,NW,0.3,18.1,0.51,-12.41376,-55.86999
D009878,BM Sorriso,Sorriso,MT,2025-12-21,24.9,30.7,22.6,91.0,0.1,4.3,1.96,NW,0.3,19.0,0.51,-12.41376,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-12-22,23.1,25.1,21.2,97.0,26.1,1.8,1.17,W,0.1,8.6,0.56,-12.41375,-55.86997
D009878,BM Sorriso,Sorriso,MT,2025-12-23,23.8,27.1,21.6,94.0,18.4,3.1,1.9,N,0.2,14.9,0.53,-12.41376,-55.86994
D009878,BM Sorriso,Sorriso,MT,2025-12-24,25.3,30.9,21.6,85.0,0.0,6.6,2.25,NE,0.6,29.9,0.49,-12.41375,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-12-25,24.5,30.6,21.4,88.0,27.3,5.4,1.58,NE,0.4,23.7,0.49,-12.41375,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-12-26,24.0,30.6,20.5,89.0,6.5,5.1,1.37,NE,0.4,22.7,0.48,-12.41376,-55.86996
D009878,BM Sorriso,Sorriso,MT,2025-12-27,24.3,31.3,20.0,89.0,10.7,5.2,1.06,S,0.4,22.6,0.48,-12.41375,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-12-28,25.3,33.7,22.1,88.0,0.3,5.1,1.08,SSE,0.5,21.2,0.49,-12.41377,-55.86998
D009878,BM Sorriso,Sorriso,MT,2025-12-29,26.8,35.9,21.0,78.0,7.8,7.3,1.47,W,1.0,30.4,0.48,-12.41378,-55.87001
D009878,BM Sorriso,Sorriso,MT,2025-12-30,23.6,29.0,20.6,90.0,9.6,3.8,1.6,ESE,0.3,17.8,0.48,-12.41375,-55.86994
D009878,BM Sorriso,Sorriso,MT,2025-12-31,26.5,33.9,21.6,82.0,0.0,6.8,1.13,NE,0.8,28.3,0.48,-12.41377,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-01-01,27.3,36.4,22.0,82.0,0.1,6.7,0.91,SSE,0.8,27.4,0.42,-12.41375,-55.87
D009878,BM Sorriso,Sorriso,MT,2026-01-02,24.8,29.6,21.5,87.0,0.0,4.7,1.02,WSW,0.4,20.9,0.4,-12.41375,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-01-03,25.7,32.9,21.5,85.0,20.7,6.1,1.46,W,0.6,25.9,0.38,-12.41378,-55.86996
D009878,BM Sorriso,Sorriso,MT,2026-01-04,24.9,31.0,22.4,90.0,0.3,4.1,1.15,W,0.4,17.7,0.4,-12.41378,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-01-05,24.1,29.8,21.4,92.0,3.5,3.4,1.55,NW,0.3,15.2,0.38,-12.41374,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-01-06,24.5,30.4,21.3,87.0,2.0,5.1,2.03,WNW,0.5,21.8,0.37,-12.41375,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-01-07,24.1,30.4,21.5,90.0,18.0,4.3,1.73,N,0.4,19.5,0.37,-12.41374,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-01-08,24.9,31.6,21.4,85.0,14.5,4.8,1.75,NNW,0.6,20.5,0.39,-12.41376,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-01-09,25.4,32.8,20.8,79.0,0.0,6.7,2.0,NE,0.8,27.3,0.35,-12.41376,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-01-10,26.6,34.9,19.4,75.0,6.6,7.8,1.53,ENE,1.1,31.6,0.34,-12.41373,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-01-11,24.8,32.8,19.2,82.0,3.7,5.0,1.22,SW,0.7,20.6,0.35,-12.41375,-55.86996
D009878,BM Sorriso,Sorriso,MT,2026-01-12,24.2,32.3,20.0,86.0,0.1,4.8,1.22,SSE,0.5,20.5,0.35,-12.41375,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-01-13,24.4,30.8,21.4,87.0,7.8,3.7,0.96,SSE,0.5,15.5,0.36,-12.41375,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-01-14,24.3,30.9,21.1,85.0,20.3,4.6,1.3,N,0.6,19.2,0.35,-12.41375,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-01-15,25.5,33.7,20.5,82.0,0.7,6.0,1.7,E,0.7,24.4,0.33,-12.41374,-55.86994
D009878,BM Sorriso,Sorriso,MT,2026-01-16,25.8,34.3,20.3,79.0,0.0,6.3,1.31,ESE,0.9,25.5,0.33,-12.41376,-55.86996
D009878,BM Sorriso,Sorriso,MT,2026-01-17,25.6,33.6,20.0,79.0,0.0,5.4,1.5,NNW,0.8,21.1,0.32,-12.41378,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-01-18,25.3,33.7,20.1,82.0,6.2,5.2,1.24,W,0.7,21.5,0.32,-12.41376,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-01-19,26.4,34.9,22.0,82.0,0.1,4.6,1.27,SW,0.8,17.7,0.33,-12.41374,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-01-20,25.8,31.5,21.4,84.0,34.2,4.4,1.63,WNW,0.6,17.7,0.33,-12.41378,-55.87001
D009878,BM Sorriso,Sorriso,MT,2026-01-21,23.9,28.6,21.5,91.0,15.9,3.8,2.05,WNW,0.3,16.5,0.35,-12.41382,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-01-22,25.1,31.3,21.9,86.0,0.0,4.6,1.7,WNW,0.5,18.8,0.35,-12.41378,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-01-23,25.2,30.1,22.7,86.0,0.0,4.4,1.85,NNW,0.5,18.6,0.35,-12.41383,-55.87003
D009878,BM Sorriso,Sorriso,MT,2026-01-24,26.0,33.3,22.1,83.0,0.3,5.0,2.3,NNW,0.7,19.2,0.36,-12.41373,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-01-25,24.1,28.8,22.3,91.0,7.3,3.0,1.4,SW,0.3,12.7,0.36,-12.41375,-55.87002
D009878,BM Sorriso,Sorriso,MT,2026-01-26,26.7,33.8,22.2,79.0,0.0,6.2,2.34,NE,0.9,24.5,0.34,-12.41374,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-01-27,25.9,33.7,21.4,82.0,5.3,4.8,1.76,WSW,0.7,19.1,0.32,-12.41377,-55.87002
D009878,BM Sorriso,Sorriso,MT,2026-01-28,24.1,31.2,21.1,89.0,3.0,3.8,1.22,SSE,0.4,16.3,0.31,-12.41377,-55.87003
D009878,BM Sorriso,Sorriso,MT,2026-01-29,26.3,34.1,20.9,79.0,0.1,5.3,1.19,SE,0.9,21.2,0.31,-12.41376,-55.87001
D009878,BM Sorriso,Sorriso,MT,2026-01-30,25.5,34.1,21.8,86.0,2.8,4.0,1.07,SSW,0.6,16.3,0.31,-12.41374,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-01-31,25.8,33.8,21.0,86.0,5.4,4.9,1.56,NW,0.6,20.3,0.31,-12.41376,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-02-01,25.3,34.1,22.3,89.0,3.1,4.1,1.1,W,0.5,16.6,0.32,-12.41377,-55.87001
D009878,BM Sorriso,Sorriso,MT,2026-02-02,23.6,28.2,22.3,96.0,29.5,1.4,1.35,WSW,0.1,5.8,0.35,-12.41376,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-02-03,24.3,27.9,21.9,89.0,0.6,3.2,2.0,NNW,0.4,14.0,0.35,-12.41377,-55.87
D009878,BM Sorriso,Sorriso,MT,2026-02-04,25.4,30.7,21.4,84.0,0.0,3.5,1.47,NNE,0.6,13.9,0.35,-12.41376,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-02-05,27.5,34.8,21.2,75.0,0.0,6.3,1.59,S,1.1,23.4,0.35,-12.41383,-55.87002
D009878,BM Sorriso,Sorriso,MT,2026-02-06,24.9,30.8,22.4,88.0,20.5,3.1,1.56,SSW,0.4,13.2,0.4,-12.41377,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-02-07,24.5,31.3,20.7,86.0,15.7,4.4,2.15,NW,0.5,18.2,0.39,-12.41373,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-02-08,24.4,30.5,22.3,92.0,5.4,3.6,1.81,NNW,0.3,15.8,0.4,-12.41373,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-09,23.2,27.4,21.1,96.0,102.6,1.3,2.11,WNW,0.1,5.8,0.4,-12.41374,-55.86993
D009878,BM Sorriso,Sorriso,MT,2026-02-10,23.4,28.4,21.8,91.0,5.6,3.3,2.88,WNW,0.3,14.7,0.41,-12.41375,-55.86998
D009878,BM Sorriso,Sorriso,MT,2026-02-11,23.9,30.0,21.8,93.0,16.6,2.9,1.6,N,0.3,12.4,0.42,-12.41375,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-12,23.1,27.4,21.8,96.0,25.2,1.6,1.17,N,0.1,7.3,0.45,-12.41379,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-13,25.0,31.7,21.3,86.0,0.0,5.0,1.38,ESE,0.5,20.7,0.45,-12.41379,-55.87004
D009878,BM Sorriso,Sorriso,MT,2026-02-14,26.7,33.5,22.0,78.0,0.1,6.3,1.65,NE,0.9,26.3,0.45,-12.41377,-55.87002
D009878,BM Sorriso,Sorriso,MT,2026-02-15,26.7,34.9,20.5,76.0,0.0,6.8,1.4,N,1.0,27.2,0.44,-12.41377,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-16,25.5,31.1,21.2,81.0,1.4,5.0,1.65,S,0.7,21.4,0.44,-12.41377,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-17,26.7,34.3,19.5,75.0,0.0,6.2,1.44,WNW,1.1,24.7,0.46,-12.41376,-55.87
D009878,BM Sorriso,Sorriso,MT,2026-02-20,26.4,31.2,23.1,80.0,0.1,4.3,1.4,SW,0.7,16.7,0.35,-12.41376,-55.87
D009878,BM Sorriso,Sorriso,MT,2026-02-21,25.3,31.2,22.4,88.0,4.8,5.5,1.56,NW,0.4,24.3,0.32,-12.41376,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-22,23.5,23.9,23.3,97.0,0.7,0.0,0.46,WSW,0.1,0.0,,-12.41376,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-23,24.6,29.6,23.0,92.0,2.9,1.6,1.74,NW,0.3,6.3,0.38,-12.41376,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-24,25.3,31.6,22.1,85.0,4.6,4.6,2.15,WSW,0.5,19.7,0.37,-12.4138,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-26,27.4,31.2,23.8,81.0,0.1,4.4,2.91,W,0.8,17.8,0.35,-12.4138,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-27,25.4,31.3,22.2,87.0,1.5,4.8,2.78,WSW,0.5,20.6,0.36,-12.4138,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-02-28,24.7,29.3,22.3,91.0,0.4,4.1,2.14,W,0.3,18.6,0.38,-12.4138,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-03-01,26.2,33.8,22.3,85.0,4.1,5.3,1.14,W,0.6,23.0,0.38,-12.4138,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-03-03,25.7,29.4,23.7,90.0,0.0,1.5,1.49,E,0.4,5.9,,-12.41372,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-03-04,24.7,32.4,22.0,91.0,37.7,3.7,1.33,W,0.3,15.6,0.47,-12.41372,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-03-06,25.1,29.9,22.6,89.0,3.6,1.6,1.27,WNW,0.4,6.1,0.49,-12.41374,-55.87002
D009878,BM Sorriso,Sorriso,MT,2026-03-07,22.2,22.6,21.9,99.0,0.0,0.0,0.48,ENE,0.0,0.0,,-12.41377,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-03-08,27.7,32.7,22.6,80.0,3.6,3.1,1.19,NW,0.9,12.6,0.52,-12.41377,-55.86999
D009878,BM Sorriso,Sorriso,MT,2026-03-09,24.0,28.4,22.0,94.0,12.4,2.4,0.8,SSW,0.2,10.7,0.56,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-03-10,22.4,22.5,22.4,99.0,0.0,0.0,0.47,ESE,0.0,0.0,,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-03-12,28.2,31.3,23.0,79.0,0.0,5.3,1.39,WSW,0.9,20.3,0.53,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-03-13,25.3,31.7,21.9,89.0,0.2,4.1,1.0,NW,0.4,18.0,0.56,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-03-14,24.8,31.5,22.3,92.0,8.3,3.5,0.8,W,0.3,15.6,0.55,-12.41377,-55.86997
D009878,BM Sorriso,Sorriso,MT,2026-03-15,22.8,22.8,22.7,99.0,0.0,0.0,0.3,WSW,0.0,0.0,,-12.41377,-55.86996
D009878,BM Sorriso,Sorriso,MT,2026-03-16,24.9,32.1,22.7,91.0,5.4,2.2,1.29,NNW,0.4,8.7,0.61,-12.41377,-55.86996
D009878,BM Sorriso,Sorriso,MT,2026-03-17,25.1,32.1,22.2,91.0,2.0,4.3,1.34,N,0.3,19.0,0.61,-12.41376,-55.87003
D009878,BM Sorriso,Sorriso,MT,2026-03-18,23.2,23.4,23.1,100.0,0.0,0.0,0.66,ENE,0.0,0.0,,-12.41376,-55.87003
D009878,BM Sorriso,Sorriso,MT,2026-03-19,27.4,31.6,23.0,81.0,0.0,3.8,1.1,NW,0.8,15.4,0.63,-12.41376,-55.87003
D009878,BM Sorriso,Sorriso,MT,2026-03-20,26.2,32.0,22.4,87.0,0.0,5.5,1.22,NNW,0.5,24.2,0.62,-12.41376,-55.87003
